Intensity
2.0270
1.9210
1.9310
1.8350
1.7940
1.6480
1.6630
1.5570
1.5670
1.3900
1.3850
1.2780
1.2630
1.1060
1.1060
1.0300
1.0050
0.8580
0.8380
0.7570
0.7270
0.6360
0.6210
0.5300
0.5250
0.4690
0.4740
0.3980
0.3930
0.3630
0.3470
0.3170
0.3120
0.2920
0.2920
0.2820
0.2870
0.2770
0.2870
0.2920
0.3020
0.3170
0.3170
0.3470
0.3530
0.3880
0.3880
0.4080
0.4280
0.4590
0.4490
0.4890
0.4840
0.4990
0.5140
0.5450
0.5500
0.5500
0.5600
0.5650
0.5750
0.5800
0.5750
0.5850
0.5800
0.5750
0.5800
0.5700
0.5650
0.5550
0.5500
0.5300
0.5190
0.4890
0.4890
0.4640
0.4590
0.4280
0.4230
0.3980
0.3930
0.3680
0.3580
0.3270
0.3170
0.2920
0.2820
0.2410
0.2460
0.2260
0.2160
0.1810
0.1650
0.1550
0.1500
0.1350
0.1200
0.0950
0.0950
0.0840
0.0740
0.0590
0.0590
0.0540
0.0440
0.0490
0.0490
0.0390
0.0340
0.0340
0.0290
0.0240
0.0240
0.0290
0.0240
0.0240
0.0190
0.0240
0.0290
0.0240
0.0240
0.0290
0.0290
0.0290
0.0290
0.0340
0.0340
0.0390
0.0440
0.0390
0.0440
0.0490
0.0490
0.0390
0.0440
0.0540
0.0540
0.0540
0.0590
0.0590
0.0590
0.0590
0.0590
0.0640
0.0590
0.0640
0.0640
0.0640
0.0640
0.0640
0.0640
0.0640
0.0590
0.0590
0.0640
0.0640
0.0590
0.0590
0.0590
0.0590
0.0590
0.0540
0.0540
0.0440
0.0440
0.0440
0.0390
0.0440
0.0390
0.0340
0.0340
0.0340
0.0290
0.0240
0.0240
0.0190
0.0190
0.0190
0.0090
0.0090
0.0090
0.0030
0.0030
0.0030
-0.0020
0.0030
-0.0020
-0.0020
0.0030
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
0.0030
0.0030
-0.0020
-0.0020
-0.0020
-0.0020
0.0030
0.0030
0.0030
0.0030
0.0030
-0.0020
-0.0020
0.0030
0.0030
0.0030
0.0030
0.0090
0.0140
0.0090
0.0090
0.0140
0.0090
0.0140
0.0140
0.0140
0.0140
0.0090
0.0090
0.0140
0.0090
0.0140
0.0090
0.0090
0.0090
0.0090
0.0090
0.0090
0.0090
0.0090
0.0090
0.0090
0.0030
0.0030
0.0030
0.0030
0.0030
0.0030
0.0030
-0.0020
-0.0020
-0.0020
0.0030
-0.0020
0.0030
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
0.0030
-0.0020
-0.0020
0.0030
0.0030
-0.0020
-0.0070
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0070
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
0.0030
0.0030
-0.0020
-0.0020
-0.0020
-0.0020
0.0030
-0.0020
-0.0020
-0.0020
0.0030
0.0030
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
0.0030
0.0030
-0.0020
0.0030
0.0090
0.0090
0.0030
0.0030
0.0030
-0.0020
0.0030
0.0090
0.0030
0.0090
0.0030
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
0.0030
-0.0020
-0.0020
-0.0020
0.0030
-0.0020
0.0030
-0.0020
-0.0020
-0.0070
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
0.0030
-0.0020
-0.0020
-0.0020
0.0030
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
0.0030
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
0.0030
-0.0020
-0.0020
-0.0020
-0.0020
0.0030
-0.0020
-0.0020
-0.0020
-0.0020
0.0030
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
0.0030
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
0.0030
-0.0070
-0.0020
0.0030
-0.0020
0.0030
0.0030
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
0.0030
-0.0020
-0.0020
-0.0020
-0.0020
0.0030
-0.0020
-0.0020
-0.0020
-0.0020
0.0030
0.0030
-0.0020
0.0030
-0.0020
-0.0070
-0.0020
-0.0020
-0.0020
0.0030
-0.0020
0.0030
-0.0020
-0.0020
0.0030
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
0.0030
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
0.0030
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
0.0030
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
0.0030
-0.0070
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
0.0030
-0.0020
-0.0020
-0.0020
0.0030
-0.0020
-0.0070
-0.0020
0.0030
-0.0020
0.0030
-0.0020
-0.0020
-0.0020
-0.0020
0.0030
0.0030
-0.0020
-0.0020
0.0030
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
0.0030
0.0030
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
0.0030
-0.0020
0.0030
-0.0020
-0.0020
-0.0020
0.0030
-0.0020
-0.0020
-0.0020
0.0030
-0.0020
0.0030
-0.0020
-0.0020
-0.0020
-0.0070
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
0.0030
0.0030
-0.0020
-0.0020
0.0030
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
0.0030
0.0030
-0.0020
-0.0070
-0.0020
-0.0020
0.0030
0.0030
-0.0020
-0.0020
-0.0020
0.0030
0.0030
-0.0020
-0.0020
0.0030
-0.0020
-0.0020
-0.0020
0.0030
-0.0020
0.0030
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
0.0030
-0.0020
0.0030
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
0.0030
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
0.0030
-0.0020
0.0030
-0.0020
-0.0020
-0.0020
-0.0020
0.0030
-0.0020
-0.0020
-0.0020
0.0030
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0070
0.0030
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
0.0030
0.0030
0.0030
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
0.0030
-0.0020
0.0030
0.0030
0.0030
-0.0020
-0.0020
-0.0020
0.0030
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
0.0030
-0.0020
-0.0020
-0.0020
0.0030
-0.0020
-0.0020
-0.0020
0.0030
-0.0020
0.0030
0.0030
-0.0020
-0.0020
-0.0020
0.0030
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
0.0030
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
0.0030
-0.0070
-0.0020
-0.0020
-0.0020
0.0030
-0.0020
-0.0020
-0.0020
0.0030
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
0.0030
-0.0020
-0.0020
-0.0020
0.0030
-0.0020
-0.0020
0.0030
-0.0020
-0.0020
-0.0020
0.0030
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
-0.0020
