C2

"-0,002"
"0,003"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,007"
"0,003"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"0,003"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"0,003"
"-0,002"
"-0,002"
"0,003"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"0,003"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"0,003"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,007"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,007"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"0,003"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"0,003"
"-0,002"
"-0,002"
"0,003"
"-0,002"
"-0,002"
"-0,007"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"0,003"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"0,003"
"0,003"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"0,003"
"-0,002"
"-0,002"
"-0,002"
"0,003"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"0,003"
"0,003"
"0,003"
"-0,002"
"-0,007"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"0,003"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"0,003"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"0,003"
"-0,002"
"0,003"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"0,003"
"0,003"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"0,003"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"0,003"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"0,003"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"0,003"
"-0,002"
"-0,007"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"0,003"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"0,003"
"-0,007"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"0,003"
"0,003"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"0,003"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"0,003"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"0,003"
"0,003"
"0,003"
"-0,002"
"-0,002"
"0,003"
"0,003"
"-0,002"
"-0,002"
"-0,002"
"0,003"
"-0,002"
"-0,002"
"0,003"
"0,003"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"0,003"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,007"
"-0,002"
"0,003"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"0,003"
"-0,002"
"-0,002"
"-0,002"
"0,003"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"0,003"
"-0,002"
"0,003"
"-0,002"
"0,003"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"0,003"
"-0,002"
"0,003"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"0,003"
"-0,002"
"-0,002"
"-0,002"
"0,003"
"-0,002"
"-0,002"
"0,003"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"0,003"
"-0,002"
"-0,002"
"0,003"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"0,003"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"0,003"
"-0,002"
"0,003"
"-0,002"
"0,003"
"-0,002"
"0,003"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"0,003"
"-0,002"
"-0,002"
"-0,002"
"0,003"
"0,003"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"0,003"
"-0,002"
"0,003"
"0,003"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"0,003"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"0,003"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"0,003"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"0,003"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"0,003"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,007"
"-0,007"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"0,003"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,007"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
"-0,002"
